id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
lbi-22012-019,train-ut,118.28,123.20,4.920,"Nyóts tsi sewénshye. Yeah, ne ki onkwá:tsi ne ní:kon ya'ontá:ti'.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-020,train-ut,123.86,126.00,2.140,"Thó: ken í:se yé:sehskwe? Yah, yah",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-021,train-ut,126.52,133.32,6.800,"ní:'i teyonkhonkará:wi. Ó:nen ki ní:'i shí:ken, shí:ken wa'onkená:kwa' ta' wa'esahonkará:wi' tánon' yah ní:'i.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-022,train-ut,134.14,139.74,5.600,Ne ki' kí: aorí:wa shakohará:ni ne shihatonnyà:ne wáhi,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-023,train-ut,140.30,145.96,5.660,"ne ronwayén:'a. Nék tsi ón:wa'k ó:nen 'en', wà:ontste'. Hen, ne",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-024,train-ut,146.58,156.62,10.040,"wi' yá:yen tsi.. tsi tyewihstayentáhkhwa, ya'ontshí:nen'... Hen, ónhka shé:ton wakateryèn:tare. Tayontewennáta'ahs ki",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-025,train-ut,156.62,163.10,6.480,ní:'i wa'onkhón:karon' nék tsi ron' sótsi kahsákha. Oh niyakotehneri'tayà:tawens tsi yah ní:'i teyonkhonkará:wi?,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-026,train-ut,163.89,168.05,4.160,"Yah tewakateryèn:tare. É:so ki ní:'i, ohstónha...",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-027,train-ut,169.10,171.10,2.000,é:so ya'onkhwihstón:ti'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-028,train-ut,171.91,174.40,2.490,Sakaterihwáhsten' tsi thó: yé:kesehkwe.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-029,train-ut,176.08,179.96,3.880,Ta' ki' khé wa'oyáneren'ne' tsi yah tyewaké:non. ni yaonséhse'?,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-030,train-ut,180.84,183.15,2.310,"Ah, kwáh í:ken",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-031,train-ut,183.78,192.33,8.550,tsi skataterihwáhstani'. Ta' nón:wa enwatóhetste'. Yah thó: teyón:nise. sok khé: yénhske'. - ekshkwe,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-032,train-ut,194.10,196.40,2.300,wáhi Tyotyà:ke kí:ken. Oh nihotiyà:tawen,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-033,train-ut,197.01,199.81,2.800,ne sanén:ra wahonwatinéhare'?,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-034,train-ut,201.45,203.53,2.080,Ká:ton á:re ahsénhaton rón:ne's?,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-035,train-ut,204.06,213.19,9.130,"Yah, Well, ta... wa'akwakwísron' tánon' yah ki' teyakwatkwé:nyon nók tsi wa'onkhikwé:ni' ne thí: kanenhrá:te. Thó: káti yonenhrákste ki wáhi yah teyonkwakwénnyon. Thó:'k",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-036,test-id,213.88,218.33,4.450,ki ní:kon wa'akwatákye' ki'. Tánon' thó:'k ki niyó:re ní:kon,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-037,train-ut,218.92,225.53,6.610,énhska tayonkhikwé:ni'. Thó: ki' ní:kon ne wathyà:tons nó:nen ayonkenéharen' énhska'k.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-038,train-ut,227.77,231.10,3.330,Tánon' oh ni tsi entshe'nikonhraserón:ni'? Ne ken,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-039,train-ut,233.25,238.98,5.730,shonwatinéhare? Ne wi' tensewaré:ren' tsi énhsrewe' ne kenh nonkwá:ti tsi,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-040,train-ut,239.59,245.35,5.760,"enhsatéweyenhste'. Hén, hén. 'ten'. Sewateryèn:tare tsi ní:tsi sewatoryá:neren ne ronákya'ke. Hao'",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-041,train-ut,246.42,249.22,2.800,tensewatén:nyehte'. Hén. Entá:'on ki',ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-042,train-ut,250.04,257.16,7.120,ayakwateweyénhste tsi ní:tsi wa'akwateryen'tawenryehá:ton' tánon' ó:nen ki' tashón:newe' entesewatá:kho',ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-043,train-ut,257.77,261.28,3.510,ohstón:ha sénha tayakwaná:kwen' ók ná:'a ayakwakwé:ni' nayakwatkwé:ni'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-044,train-ut,262.01,265.25,3.240,Thó:. Tóhsa,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-045,train-ut,265.92,268.18,2.260,ki' ne tesa'nikonhráksen kí:ken,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-046,train-ut,269.54,274.38,4.840,tsi na'á:wen'ne' ne teyontsi'kwa'éks káhnya rontswá:ton.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-047,train-ut,276.11,278.24,2.130,Tóhsa ki' tesatyé:ra's tó:ka',ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-048,train-ut,279.56,287.18,7.620,"ayetsikarén:ratste'. Thó: ki ne niyá:wens nó:nen tekahnyo'tárhon, nen'k tsi ónhka'k ayontkwennyónhe'",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-049,train-ut,288.00,290.15,2.150,tánon' ónhka'k ayontatenéharen'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-050,train-ut,291.83,295.04,3.210,Akwé:kon kí:ken ne ki' aorí:wa ratina'tónhkwa,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-051,train-ut,295.55,300.10,4.550,ronatswà:ton. Thó: ki ní:tsi watkón:tahk tyótkon ki',ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-052,train-ut,301.02,305.79,4.770,"thí: yonkwatswà:ton. kon. kon, ka'nikonhrí:yo tyótkon tewátstha.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-053,train-ut,307.39,309.87,2.480,"Thó: ki tsi tewà:yere. Hén:, tóhske.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-054,train-ut,311.52,314.75,3.230,Thó: ni tsi Paul wa'kerihwà:ronke ne sanén:ra,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-055,train-ut,315.50,322.21,6.710,wa'teyetsino'kóhtsi' yá:ken. Thó: ki yá:ken tsi wa'etsikèn:ren'. Tánon' í:se takhró:ri,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-056,train-ut,323.12,325.92,2.800,we'sewá:ti' kwáh ákta yottátye ne ó:nen,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-057,train-ut,326.44,336.61,10.170,wesewáhsa'. Sók ki wáhi wa'konri'wanón:ton'se' tó: káti ní:kon wahatí:yente'? Wahsí:ron' kayé:ri yawén:re tsi nen ne tékeni. Kwáh ó:nen'k wahsekhró:ri',ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-058,train-ut,336.78,339.05,2.270,ákta yottátye tsi wesewa...,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-059,train-ut,340.85,347.87,7.020,tóhsa ki tesa'nikonrhá:ren. Enyórhen'ne' ákte entsyà:wen'ne'. Tentsitewanáhkwen'. Tetsisewanáhkwen' tánon' ta' nón:wa,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-060,train-ut,348.50,355.84,7.340,entsisewatkén:ni'. Entá:'on entsisewa'nikòn:rake' rati'nikonrhátha thí:ken né... Ó: tyótkon tsi Roti'nikonrhátha ta'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-061,train-ut,356.42,359.75,3.330,"Yah ki té:, ta' ki aesewatkwé:nyon' ne,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-062,train-ut,360.36,362.89,2.530,"ne tóhsa ahati'nikonrhà:ton'. (Yah, Yah).",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-063,train-ut,363.42,369.65,6.230,Thó:k ní:tsi ni enskón:tenhr'. Hátyen tsi nisewanenhráksen. Tentsitewatátken' shé:kon.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-064,train-ut,370.59,373.71,3.120,Ne ki ne kí:ken. Wahón:nise,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-065,train-ut,375.74,379.03,3.290,Kahnawake'ró:non tehonré::rons ne...,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-066,train-ut,379.59,384.23,4.640,ne kí:ken Só:se ronwà:yats.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-067,train-ut,385.19,390.65,5.460,"Kwáh í:ken tsi tewakatòn:ne, ne ki ne é:so yehonnéhtha, long distance,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-068,train-ut,391.40,395.66,4.260,Só:se ronwà:yats. Ó:nen ki ka'k nón: Aterón:to nonkwá: ki,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-069,train-ut,396.60,399.11,2.510,niyó:re ya'tehonré:rons. Ó:nen ki' sà:rawe'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-070,train-ut,399.81,402.02,2.210,"Wa'kí:ron', ""Hátskwe Só:se, Oh káti na'á:wen'ne'?"" ""Ah, Yah",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-071,train-ut,402.91,406.51,3.600,"kwáh, yah kwáh teyoyanerén:'en."" ""Tó:",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-072,train-ut,407.18,410.63,3.450,"káti nentasá:ton'?"" ""Ah,"" wahén:ron',",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-073,train-ut,411.65,416.60,4.950,"""ahsénhaton."" ron', ""Só:se, tóhsa ki, yah ki tewahétkon ahsénhaton",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-074,train-ut,417.24,420.68,3.440,"entahá:ton'. Tó: káti ní:kon tesewakwí:sron?""",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-075,train-ut,421.33,423.46,2.130,"""Áhsen."" Kwáh ní: sakehyà:ra'ne'",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-076,train-ut,423.99,426.09,2.100,kí:ken tehonré:rons.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22012-077,train-ut,426.68,432.43,5.750,"Yah ki té:rehre ahá:wen', raónha aotáhsen, ohná:ken. ""Ahsénhaton.""",ratiwennokwas,https://soundcloud.com/ratiwennokwas/5-c-comforting-a-loss-of-a-big/s-Kw4BEflkhO6
lbi-22013-000,train-ut,5.14,8.48,3.340,ken thí: Katsi'tsyanó:ron ón:wa'k yonteweyénhstha ayontó:ri'?,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-001,train-ut,9.34,13.06,3.720,"Tóhske? Hén, tayenawa'tó:kate' nátste.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-002,train-ut,14.79,21.45,6.660,Yah tekhehró:ri ne Kanerahtenhá:wi. Ónhte ayethisnyé:nen' sénha ayeweyentéhta'ne' tsi yontóryes.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-003,train-ut,23.10,27.00,3.900,Akwé:kon aetewaweyén:ta'ne' thó: wáhi. Yah ki' ní:i,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-004,train-ut,27.67,38.54,10.870,"tewakateryèn:tare oh ni tsi akhe...., nék tsi yonteweyénhstha ki thí: tsi nón: enteshakotirihonnyén:ni'. Ó: yakóhson, yakóhson. Yakóhson? Á:reko yakohyatonhserá:yen.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-005,train-ut,38.81,42.29,3.480,Ó:nen ne kayeríhaton wà:'en' ne tayontóhetste'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-006,train-ut,43.14,46.29,3.150,"(Ta' nón:wa) Yah teyekwé:nyes, ó:nen'k tsi ayethiya'takéhnha'.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-007,test-id,47.28,50.81,3.530,"Ta' nón:wa teyakonnhíserons. Hén:, tó:ka' nón:wa.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-008,train-ut,51.38,56.76,5.380,Nék tsi kí:ken Tewateronyáhkhwa ohstónha ne sótsi yontóryes akaónha ayontaterihónnyen'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-009,train-ut,57.45,60.50,3.050,"(Hén) Sótsi, kén: se' yotohetstonhátye,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-010,train-ut,61.32,64.32,3.000,yah thasatkátho. Nék ne orónhya vooom ontóhetste'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-011,train-ut,65.86,70.42,4.560,Sótsi yontóryes. Yah ónhte ne... Yah thyahstyé:re' tsi tekahsi'tákste.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-012,train-ut,72.36,77.26,4.900,Tánon' yah ki ní:i tewakateryèn:tare,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-013,train-ut,78.16,84.73,6.570,oh nákyere akheyé:nawa'se'. ren ní:'i takateryen'tawénrye' ó:nen tsi katóryes.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-014,train-ut,85.35,95.86,10.510,"Tó:ka' ki ayethiri'wanón:ton'se' ka'k nón: ayonkhiterónhna' tánon' tewateró:roke nahò:ten teyonteryen'tawén:ryes. Akwé:kon ken ohná:kon tetewátyen? Hén akwé:,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-015,train-ut,95.86,103.07,7.210,thí: nikarihò:ten ne sherihonnyén:ni nayontó:ri akwé:kon ohná:kon tasátyen tánon' ahshehró:ri yá:ken tsi ní:tsi ayontó:ri'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-016,train-ut,105.33,111.25,5.920,"Kén:' néne yena'tónhkwa onkwatera'swí:yohste' kwáh Paul, í:se konya'tí:saks. Hátskwe.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-017,train-ut,111.98,114.30,2.320,"tare tsi, tsi,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-018,train-ut,115.87,120.86,4.990,"tsi satateweyennentá:'on tyó:konte ónhka asheya'takéhnha'. Kwáh ne tsyontó:re kí:ken, ón:wa'k",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-019,train-ut,121.39,127.72,6.330,"taonsakanà:tahkwe' tánon' ne kheyen'okón:'a ne ohstónha yoríhonte. Yah ne tehatí:teron,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-020,train-ut,128.44,131.52,3.080,"roti'... é:ren ronaténtyon, ronnatatya'tístonke",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-021,train-ut,132.23,136.51,4.280,"kí:ken, kwáh ki' wáts enwate'seréhtayen' ka'sere'towá:nen yo'sere'tákste.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-022,train-ut,137.26,143.52,6.260,"Ó:nen'k tsi kwáh thí:ken takaná:tahkwe', sakwénnyon ken ne ohstónha ahstya'takéhnha'? - tare tsi",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-023,train-ut,144.39,149.11,4.720,sarenhá:'onh ne nahò:ten ne. Ók ná: ní:'i yo'nikonrhókten kí:ken ne,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-024,train-ut,149.72,159.54,9.820,"ón:wa'k taonsak... thí:ken ótya'kes wáhi kanákta ó:nen'k tsi ahserihsyón:ta' tesakháhsi. Sók thí:ken aonsasenaktón:ni,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-025,train-ut,160.23,165.35,5.120,"yah ni thí:ken thó: ni tsi wakerenhá:'on. Ahsathontátsheke ta', ta' sanáktote",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-026,train-ut,166.06,170.93,4.870,khé: ken'nikarihwéhsha ahstyé:nawa's? Arónhna tsi nón: niwentó:re ók ná: ne,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-027,train-ut,171.48,181.66,10.180,"ton ne.. ...tsi nón: oya'shón:'a ahskwé:ni'. ni' ne kén:, nék tsi nón: ne niyókste. Tánon' ne teyonkenirihwayenawà:kon tsyakorihwà:ron tsi teyakeni... yah ki' thaón:ton'",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-028,train-ut,182.25,187.39,5.140,"ayontatkaré:wate'. Ne ki' yókste, sótsi... Né:'e ne, ta' ki' sakwénnyon.",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-029,train-ut,187.99,194.54,6.550,"Ta' yah, kwáh ki' tóhsa ki' tesa'nikonrhá:ren. Háo' kinyon wakenaktóte ki' enwà:ton' ki ne",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-030,train-ut,195.39,198.21,2.820,"entkátkahwe' ne nahò:ten wateri'wanón:tha tsi re,",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-031,train-ut,199.41,203.13,3.720,kwáh ki tsi niyó:re nahò:ten ahseryentí:yo',ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-032,train-ut,203.69,206.57,2.880,ne yókste's nahò:ten takayenawá:konke'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-033,train-ut,207.56,209.68,2.120,"Yah ki, yah ki othé:nen ohná:ken thá:kete",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-034,train-ut,210.89,213.75,2.860,"tsi ní:tsi yokwénnyon, yokwénnyon tánon...",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-035,train-ut,214.68,220.51,5.830,Yah teyonhwé:son ya'tehoyà:tiste tóka' ahatatkaré:wahte' tókani ahakaré:wahte',ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-036,train-ut,221.26,224.57,3.310,ne nahò:ten wi taka'nyó'sko'ne'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-037,train-ut,225.79,229.12,3.330,Kwáh ki tsi ni tewakkénnyon ne wakenáktote,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-038,train-ut,230.28,233.16,2.880,thó: akató:roke' akatahsnyé:non' yah thí: ohná:ken kete'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-039,train-ut,233.68,236.13,2.450,"Nyó tsi sahske'nikonhraní:rate',",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-040,train-ut,236.84,239.05,2.210,tóhsa tesa'nikónhrhen kaní:yok aeteníhsa' sók,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-041,train-ut,239.88,249.18,9.300,aeteniyà:ken' ta' aetyathnekirà:na'. Ne ki' ne aonhá:'a... Ne ki' ne akwé:... Yah ohná:ken thakéhtha. Ne ki' aorí:wa yah teyotonhwentsyó:hon kwáh,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22013-042,train-ut,249.70,252.50,2.800,akonhón:karon' ok ná:'a aesatatyà:thewe'.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-a-offering-help-edited-1/s-HeEx4PtnVOT
lbi-22014-000,train-ut,5.08,14.15,9.070,"Ratihawinónkye ne yókste ká:yare. Nahó:ten ne thí:? Oh, ónhka'k ensheyé:nawa'se. Yeah, tóka'",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-b-offering-help-carry/s-aRL2MA2CgrF
lbi-22014-001,train-ut,14.72,18.37,3.650,"yontenatsherahninóntha... Hén: háo' ki. te, íhsehre ken",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-b-offering-help-carry/s-aRL2MA2CgrF
lbi-22014-002,train-ut,19.10,23.03,3.930,akonyé:nawa'se ki nisayarakatákye? Hányo. (Ka'nón:) áhsen,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-b-offering-help-carry/s-aRL2MA2CgrF
lbi-22014-003,train-ut,24.16,31.24,7.080,"ní:kon yahásahw. wáhse? Tsi tewakenónhsote, ka'seré'takon yentenéta. Enwá:ton",ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-b-offering-help-carry/s-aRL2MA2CgrF
lbi-22014-004,test-id,32.85,35.38,2.530,ki' akonyé:nawa'se.,ratiwennokwas,https://soundcloud.com/ratiwennokwas/6-b-offering-help-carry/s-aRL2MA2CgrF
