id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
30859-002,train-ut,12.41,16.32,3.910,"A hele mai ka Pākē, huhuki, a lawe a kuʻi lākou, a.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-003,train-ut,17.52,21.78,4.260,"A ʻo ia ka hana a koʻu mau kūpuna. But, ko mākou noho ʻana, ke kahawai.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-004,train-ut,22.39,25.10,2.710,Mālama loa ʻia ka maʻemaʻe o ke kahawai.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-005,train-ut,26.85,37.07,10.220,MA'EMA'E 'A'OLE MAKEMAKE 'IA KILOI NA MEA PONO 'OLE I LOKO O LAILA INA MAKE KA MAKOU MAU HOLOHOLONA - POPOKI PAHA KA 'ILIO A 'A'OLE,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-006,train-ut,37.07,47.15,10.080,"makemake e kīloi. ʻEā, ʻeli ʻia. Mea maila koʻu kupuna wahine, ""Hele ʻoukou kamaliʻi ʻeli."" A hele nō koʻu kupuna wahine kekahi kōkua iā mākou. ʻEli a kanu i ka",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-007,train-ut,47.15,55.88,8.730,"holoholona. Mea mai, ""ʻAʻole kīloi i ke kahawai. ʻAʻole hana ʻino i ke kahawai. Mālama i ka maʻemaʻe, no ka mea, aia i laila kou ola.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-008,test-id,56.53,62.61,6.080,"Hele nō ʻoe, ka ʻōpae, ka ʻoʻopu, a loaʻa nō ke ola. He ola ma laila.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30859-009,train-ut,63.12,72.98,9.860,"Pēlā me ke kahakai."" ʻŌlelo mai lākou, ""ʻAʻole hana ʻino i ke kahakai."" ʻAe. A i loko o kēia mau lā he aha ka me ʻike ʻia? Ua nele.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-152&getmedia=true
30860-000,train-ut,0.91,8.60,7.690,"Ua pāpā naʻe ʻo, ʻo ʻo mea, ʻo Pele i ke kaikaina, ke hele a loaʻa ke kāne a lāua, ʻaʻole honi,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-001,train-ut,9.60,13.23,3.630,"no ka mea, nāna ia, nāna e honi i ke kāne a lāua. A,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-002,train-ut,13.94,21.05,7.110,"piʻi ka huhū o Hiʻiaka, a ʻōlelo ʻo ia, ""ʻAʻole hoʻi ʻoe i mālama i ka, i kāu pelika mua me aʻu, no laila, a,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-003,train-ut,21.63,28.06,6.430,"e hana like, e pānaʻi aku nō au i ia mea iā ʻoe."" A, hele ʻo Hiʻiaka a hiki a honi iā Lohiʻau.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-004,test-id,29.18,34.01,4.830,A ma laila nō hoʻi a pau aʻela ua moʻolelo nei o Lohiʻau.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-005,train-ut,35.48,38.53,3.050,ʻĒ. He kanaka uʻi nō ʻo Lohiʻau.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30860-006,train-ut,39.38,44.10,4.720,"ʻAe. ʻĒ. Yeah, ʻo ia ihola nā moʻolelo o ka wā kahiko.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-153&getmedia=true
30861-000,train-ut,0.68,4.91,4.230,"ʻUku, ʻuku i loko o ka moe.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-001,train-ut,5.78,9.07,3.290,'UKU LIO 'UKU LIO 'UKU 'O 'UKU LIO NO - 'E,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-002,test-id,10.52,14.78,4.260,No ka lio mai paha kēlā ʻuku. ʻŌ. ʻO ia paha ka mea i kapa ʻia ai he ʻuku lio.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-003,train-ut,16.04,23.62,7.580,"A he Akā, mākou ulu aʻe mākou me nā lio, ʻaʻole mākou i ʻike i kēlā ʻano ʻuku i luna o nā lio.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-004,train-ut,24.47,33.08,8.610,"ʻAe, pololei. ʻAʻohe au ʻike i ka ʻuku o ka lio. ʻAʻole. Akā, i koʻu wā, wā kamaliʻi, ua lohe au i ka ʻōlelo ʻia mai Kina mai",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-005,train-ut,33.95,44.08,10.130,kēlā ʻano ʻuku i lawe ʻia mai ai. Ka poʻe Pākē i komo mai ai i i Hawaiʻi nei no ka hana ʻana me ka mahi kō. Komo mai i loko o ko,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-006,train-ut,44.08,49.04,4.960,"lākou ukana, a pae mai i Honolulu nei. He nahu ʻino nō ʻo ia.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-007,train-ut,51.15,53.78,2.630,"Kona, kona ʻano, ʻano like me ka ladybug.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-008,train-ut,54.56,60.31,5.750,ʻAe. Kona kala ʻeleʻele. ʻAe. ʻAʻole ʻeleʻele. Palaunu.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-009,train-ut,61.61,64.76,3.150,"Palaunu. Brown wahi a ka haole. ʻO ia. ʻĒ,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-010,train-ut,65.63,73.06,7.430,"he ʻano palalaha kona kino. Mai ke mai ka mea liʻiliʻi a ka mea nunui. Kona lia,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-011,train-ut,74.17,79.19,5.020,"kona lia, ʻAe. a like nō me ka lia o ka, o ka ʻuku maoli.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-012,train-ut,80.56,83.22,2.660,- KONA - KA PO'E HUA 'E,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-013,train-ut,83.74,87.10,3.360,"ʻē, ʻē. A hānau mai. A hānau mai, ʻae. Kiko mai a",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-014,train-ut,87.91,90.44,2.530,"kolo mai ka, ka ʻuku liʻiliʻi.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-015,train-ut,92.46,95.82,3.360,"Ke nahu mai, ʻūpehupehu ka ʻili.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-016,train-ut,97.31,100.31,3.000,"Ke nahu kēlā ʻano ʻuku iaʻu, piʻi koʻu piwa.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-017,train-ut,101.08,104.84,3.760,- ME KA HANA NUI 'OE,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-018,train-ut,106.14,116.22,10.080,"hoʻomaʻemaʻe mau ai. Noho akula i loko o ka hakahaka o ka papa, no ka mea, i ia mau lā, ʻaʻohe kū o ka hale like me kēia manawa, ke ʻano o ke kūkulu ʻana o ka hale",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-019,train-ut,116.22,123.36,7.140,"o kēia manawa. He papa huluhulu ka hapa nui o ka kauhale o kēlā manawa. No laila, ʻaʻole pili loa ke ʻano o ka,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-020,train-ut,123.87,132.33,8.460,"o ka papa. ʻAno hakahaka i ka wā e maloʻo ai ka papa, ʻano hakahaka. ʻAe, ʻae. A i loko o kēlā hakahaka i laila e noho ai kēlā ʻano ʻuku.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-021,train-ut,133.77,138.92,5.150,- A INA 'OE HO'OMA'EMA'E I KOU 'AO'AO NO KA MEA KE 'ANO O KA NOHO 'ANA A,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-022,train-ut,139.60,142.07,2.470,"he ʻelua māhele o, o ka noho ʻana o ka hale.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-023,train-ut,143.02,145.57,2.550,Wahi a ka haole he apartment. ʻO ia.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-024,train-ut,146.51,150.89,4.380,"He ʻelua māhele. Iā ʻoe kekahi ʻaoʻao, iaʻu kekahi ʻaoʻao.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-025,train-ut,151.98,159.81,7.830,"A hoʻomaʻemaʻe ʻoe i kou ʻaoʻao, a koʻu ʻaoʻao a, komo akula nō ka ʻuku, a, me nā keiki i loko o kou ʻaoʻao. ʻAe.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-026,train-ut,160.80,166.52,5.720,"A inā nō hoʻi au e hoʻomaʻemaʻe i koʻu ʻaoʻao a komo maila nō ka ʻuku ma kou, mai kou ʻaoʻao mai.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-027,train-ut,167.95,170.58,2.630,"No laila, ʻaʻohe wā e pau ai. ʻĒ,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-028,train-ut,171.09,174.12,3.030,"mea hoʻonāukiuki. A hiki, a hiki i, i",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-029,train-ut,175.12,185.16,10.040,"komo mai au i neʻi nei i ka makahiki ʻumikumamāiwa haneli me ʻekahi, ko, ko mākou holo ʻana mai i koʻu manawa ʻōpiopio loa, ʻumi, ʻeiwa",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-030,train-ut,185.16,189.10,3.940,nō makahiki aʻu i hōʻea mai ai i neʻi nei.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-031,train-ut,190.92,195.78,4.860,A pehea A nui. ʻAʻole home,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-032,train-ut,197.00,200.34,3.340,"noho ʻole ʻia e ka ʻuku lio. Ka pela,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-033,train-ut,201.02,207.64,6.620,KE PILINA O KA MOE NOHO I LOKO O LAILA - KA MAKOU HANA HE KE HANA I KA WAI WELA,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-034,train-ut,208.73,211.72,2.990,"hana i ka wai wela a ninini i loko o ke pilina o ka moe,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-035,train-ut,212.57,217.32,4.750,"a laila make. Kekahi manawa, hana au i ka, i ka,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-036,test-id,218.05,221.68,3.630,"kēlā ʻaila hoʻomaloʻo, terpentine wahi a ka haole, ē.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-037,train-ut,222.44,224.70,2.260,"Hana au me ka hulu moa, hulu manu.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-038,train-ut,225.95,229.37,3.420,"Hoʻokomo i loko o ka ʻōmole, a pena i loko o ka hakahaka,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-039,train-ut,230.07,237.07,7.000,"a make nō lākou. A i kekahi lā, pena au i kēlā hulu i loko o kēlā hakahaka, pakemo,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-040,test-id,237.65,241.51,3.860,"pakemo ka hulu, a lele kēlā ʻaila hoʻomaloʻo i loko o kuʻu maka,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-041,train-ut,242.63,246.06,3.430,"a ʻo ia ka hoʻomaka ʻana mai o koʻu maka e, e pilikia.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-042,train-ut,246.75,249.58,2.830,KEKAHI KO'U MAKA HEMA -,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-043,train-ut,250.17,253.19,3.020,A ʻo ia mau nō ka pilikia o kēlā maka a hiki i kēia manawa.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-044,train-ut,254.09,260.04,5.950,"A i kēia manawa, a no ka luahine a luahine loa nā maka a, pilikia nā maka ʻelua. A.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-046,train-ut,264.27,269.40,5.130,- MAU MAKAHIKI KO MAKOU NOHO 'ANA A HIKI I KA PAU 'ANA O KELA MAU MEA 'E,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-047,train-ut,270.07,277.35,7.280,"Komo mai ka poʻe papaola a kīkī ʻia i nā lāʻau. A, no ka mea, he lawe maʻi kēlā ʻano",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-048,train-ut,278.12,282.47,4.350,"ʻuku, ē, ke nahu nō. Ke nahu, piʻi ka piwa. Piʻi ka piwa.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30861-049,train-ut,284.42,290.44,6.020,ʻAʻole hiki iā ʻoe ke moe. ʻAʻole loaʻa ka moe maikaʻi inā e komo kēlā ʻuku i loko o kou hale.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-154&getmedia=true
30862-000,train-ut,19.99,25.25,5.260,"ʻĒ ʻŪmiʻi ʻiole. ʻĒ. He ʻokoʻa nō naʻe ke ʻano ka ʻūmiʻi ʻiole. He kohu hīnaʻi, ē.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-001,train-ut,26.19,36.48,10.290,I IA MANAWA KOHU 'E KOHU HINA'I NO 'E KEIA MANAWA - HE HE 'UMI'I 'UPO'I 'E 'UPO'I NO 'E PA'I NO 'E PA'A 'E NO KA MEA,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-002,train-ut,36.89,42.85,5.960,"haki nō ke poʻo, ē? Ma mua me kēia kohu hīnaʻi nō kēlā ʻano. ʻĒ.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-003,train-ut,44.30,49.84,5.540,"A hoʻolewalewa paha i ka maunu i loko, 00:47AN ka ʻai i loko a komo mai ka ʻiole. Komo i loko, ʻae.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-004,train-ut,50.77,58.08,7.310,"ʻĒ. Makemake au i ka ʻūmiʻi. Inā ʻūmiʻi ʻia, waiho nō ʻoe iā ia ma laila a hiki i kona make ʻana. ʻAe.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-005,train-ut,60.94,66.09,5.150,KO'U MAKA'U LOA KELA 'O KA 'IOLE - - PA'A NO - - - - -,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-006,train-ut,66.71,71.34,4.630,- - KA 'IOLE NUNUI KU'AI NO HO'I PAHA 'OE I KA MEA I KA,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-007,train-ut,72.44,77.76,5.320,"i ka ʻūmiʻi nunui. ʻĒ. inā he nunui ka ʻiole, inā e paʻa,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-008,train-ut,79.74,81.87,2.130,"ka ikaika nō o ka ʻiole i ke kūpaka ʻana,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-009,train-ut,83.25,88.51,5.260,"pēlā nō e, e holokē ai kēia ʻūmiʻi ma ʻō ma ʻaneʻi o ka lumi, o ka papahele.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-010,train-ut,90.04,95.38,5.340,"Paʻa nō iaʻu kekahi manawa, a komo, komo ma ka uea uila, ma ka uea kelepona. ʻĒ?",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-011,train-ut,96.02,101.18,5.160,"Komo i loko o ko mākou hale iā māua, Auē. e noho ana i uka o, o Frear",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-012,train-ut,101.70,108.35,6.650,"Street. Komo mai ma ka, ma ka uea kelepona. Nānā i ke, ke akamai nō. Komo, komo i loko.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-013,train-ut,109.31,111.80,2.490,A KOMO I LOKO O KO'U LUMI MOE -,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-014,train-ut,113.22,119.61,6.390,A HELE NO AU E KU'AI 'IKE AU UA KOMO I LOKO O KO'U LUMI 'A'OLE AU E HELE - E E HULI,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-015,train-ut,120.27,129.06,8.790,Noho mālie au. Waiho mālie au iā ia ma laila i loko o ka lumi. Peʻe ʻo ia ma hope o ka ukana. A hele au e kūʻai i ka,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-016,train-ut,129.60,137.15,7.550,"ʻūmiʻi, ʻūmiʻi nui. A ua lako nō au i ka ʻūmiʻi liʻiliʻi, ʻAe. no ka mea, a, i loko o ka lumi kuke,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-017,train-ut,138.11,142.46,4.350,"aia ma laila e komo mai ai, no ka mea, he, he hale kahiko ko mākou hale i noho ai.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-018,train-ut,143.23,146.90,3.670,"Komo maila ma ka hakahaka, no ka mea, ua nalinali ʻia, ʻĒ, ʻē.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-019,test-id,147.63,150.95,3.320,a nui ʻino ka pukapuka. A komo mai ka ʻiole liʻiliʻi.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-020,train-ut,151.64,160.54,8.900,"A i loko o ka lumi kuke, i laila ka nui o ka ʻiole liʻiliʻi a ma laila nō au e hoʻonoho ai i ka ʻūmiʻi liʻiliʻi. A kēia ʻiole nui hoʻi i loko o ka lumi moe,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-021,train-ut,161.71,164.26,2.550,"akamai. Hele i loko o ka lumi kuke,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-022,train-ut,165.42,168.84,3.420,kiʻi i ka hua kukui ʻinamona. ʻŌ?,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-023,train-ut,169.38,174.75,5.370,"A lawe. Lawe ma loko o koʻu lumi moe, a lele ma ka puka aniani.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-024,test-id,175.47,183.56,8.090,"A i ka wā i lele ai, hāʻule ka, ka hua kukui i lalo. ʻO ia koʻu mea i maopopo ai ua kiʻi ʻia ka ʻinamona i loko o ka lumi kuke.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-025,train-ut,184.91,194.91,10.000,"A hele au e kūʻai i ka ʻūmiʻi nui. A hoʻonoho au i ka maunu i loko, a waiho au i, i loko o kēlā lumi moe. A",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-026,train-ut,194.91,204.94,10.030,"pani au i ka puka. Iā māua me kaʻu keiki e noho ana ma waho i ka lumi nui, nānā kiʻiʻoniʻoni, a, a hoʻokani pila nō hoʻi, a lohe au, lohe",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-027,train-ut,204.94,211.50,6.560,"māua i ke kani o ka ʻūmiʻi me ke kapalulu o kēia mea i loko o ka lumi. ʻAkaʻaka wau. ʻŌlelo aku wau i kaʻu keiki,",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-028,train-ut,212.09,215.89,3.800,"""A ua paʻa akula ka ʻiole. Ke kūpaka maila ka, ka ʻiole i",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-029,train-ut,217.66,224.98,7.320,"loko."" ʻAʻole au i hele koke e wehe i ka puka. ʻĒ, ʻē. Waiho mālie au iā ia ma laila a hiki i kona malule ʻana. ʻĒ, ʻē.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-030,train-ut,226.21,236.23,10.020,"Kēkahi lā aʻe, kekahi kakahiaka aʻe, a lawe ʻia e ʻau i ka kaʻa ʻōpala. ʻĒ. Ko mākou lā kēlā no ke kaʻa ʻōpala. A lawe au. Hoʻokomo i loko o ke",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-031,train-ut,236.23,246.80,10.570,"ʻeke pepa, ke ʻeke pepa, ʻAe, ʻae. a wehe au i ka ʻūmiʻi, hāʻule ka ʻiole. ʻIole nui. ʻĒ. Me kēia nei ka nui o ke kino a ʻo ka huelo mai. Pēlā",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-032,train-ut,246.80,249.25,2.450,ka lōʻihi. ʻIole nui.,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-033,train-ut,249.89,254.75,4.860,"He ʻai, ʻai nui ʻo ia i kāu meaʻai, ē? ʻO ia nō paha ke kumu.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-034,train-ut,255.31,262.28,6.970,- 'A'OLE 'A'OLE I 'AI NUI I KA MEA'AI O LOKO O KA HALE KUKE UA HELE 'O IA E KI'I MANA'O PAHA 'O IA HE,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-035,train-ut,262.93,270.17,7.240,"he. Hua? Manaʻo manaʻo ʻo ia i kēlā hua, he hua",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-036,train-ut,270.76,272.94,2.180,"a, no ka ʻāina haole.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-037,train-ut,273.98,276.07,2.090,"Ke kukui o ka ʻāina haole, ʻAe, ʻae, ʻae, ʻae. kēlā ʻano kukui",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-038,train-ut,276.98,281.42,4.440,O KA MANAWA KALIKIMAKA - - - KELA KUKUI POEPOE,ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-039,train-ut,281.98,292.42,10.440,"Manaʻo paha ʻo ia ʻo ia kēlā. Hiki nō iā ia ke nalinali a nohā, hiki nō iā ia ke ʻai, akā, ʻo ka kukui ʻinamoa, ʻaʻole hiki iā ia ke nalinali a nahā.",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
30862-040,train-ut,292.47,296.61,4.140,"ʻAe. Kēia, kēia ka poʻe ʻiole, akamai nō i ka",ulukau,https://ulukau.org/kaniaina/cgi-bin/imageserver.pl?oid=KIKM-KIKM-155&getmedia=true
